176,2996,1072713600000,-1,600340.SS,ST国祥,-1,14532,100,-1,-1
177,2997,1256832000000,-1,300020.SZ,银江股份,16000,4000,100,-1,-1
178,2998,747417600000,-1,000518.SZ,四环生物,102956,90125,100,-1,-1
179,2999,902937600000,-1,000856.SZ,ST唐陶,22700,13207,100,-1,-1
180,3000,965577600000,-1,000995.SZ,ST皇台,17741,17741,100,-1,-1
181,3001,1253808000000,-1,110006.SS,龙盛转债,-1,-1,100,-1,-1
182,3002,1161705600000,-1,002075.SZ,*ST张铜,39600,36589,100,-1,-1
183,3003,864230400000,-1,000722.SZ,*ST 金果,26813,26692,100,-1,-1
184,3004,1264003200000,-1,122038.SS,09宁高科,-1,-1,100,-1,-1
185,3005,1263312000000,-1,002334.SZ,英威腾,6400,1600,100,-1,-1
186,3006,1261670400000,-1,300029.SZ,天龙光电,20000,5000,100,-1,-1
187,3007,1268150400000,-1,112020.SZ,10大亚债,-1,-1,100,-1,-1
188,3008,1198771200000,-1,110598.SS,大荒转债,-1,-1,100,-1,-1
189,3009,1268150400000,-1,122924.SS,10巢湖债,-1,-1,100,-1,-1
190,3010,1,-1,300100.SZ,双林股份,-1,-1,100,-1,-1
191,3011,814723200000,-1,000010.SZ,S ST华新,14702,6779,100,-1,-1
192,3012,1,-1,300101.SZ,国腾电子,-1,-1,100,-1,-1
193,3013,947692800000,-1,600223.SS,鲁商置业,100097,33894,100,-1,-1
194,3014,868550400000,-1,600084.SS,*ST中葡,80992,27168,100,-1,-1
195,3015,1265040000000,-1,601268.SS,二重重装,169000,30000,100,-1,-1
196,3016,1265126400000,-1,002348.SZ,高乐股份,14800,3800,100,-1,-1
197,3017,1265731200000,-1,002359.SZ,齐星铁塔,10900,2750,100,-1,-1
198,3018,1260892800000,-1,601989.SS,中国重工,665100,199500,100,-1,-1
199,3019,956160000000,-1,600299.SS,*ST新材,52271,27154,100,-1,-1
200,3020,976118400000,-1,600242.SS,ST华龙,17403,10423,100,-1,-1
201,3021,1265731200000,-1,002358.SZ,森源电气,8600,2200,100,-1,-1
202,3022,768412800000,-1,000561.SZ,*ST烽火,34376,26629,100,-1,-1
203,3023,1263312000000,-1,002336.SZ,人人乐,40000,10000,100,-1,-1
204,3024,1265644800000,-1,002354.SZ,科冕木业,9350,2350,100,-1,-1
205,3025,1267718400000,-1,002363.SZ,隆基机械,12000,3000,100,-1,-1
206,3026,1263916800000,-1,300048.SZ,合康变频,12000,3000,100,-1,-1
207,3027,892569600000,-1,200770.SZ,*ST武锅B,12500,12500,100,-1,-1
208,3028,849715200000,-1,000657.SZ,*ST 中钨,22257,14405,100,-1,-1
209,3029,759686400000,-1,600817.SS,*ST宏盛,12873,8991,100,-1,-1
210,3030,1265817600000,-1,300051.SZ,三五互联,5350,1350,100,-1,-1
211,3031,1267113600000,-1,300058.SZ,蓝色光标,12000,3000,100,-1,-1
212,3032,1267718400000,-1,002365.SZ,永安药业,9350,2350,100,-1,-1
213,3033,1272297600000,-1,300075.SZ,数字政通,5600,1120,100,-1,-1
214,3034,1247760000000,-1,002277.SZ,友阿股份,34920,20614,100,-1,-1
215,3035,1252425600000,-1,100921.SZ,国债0921,-1,-1,100,-1,-1
216,3036,1252425600000,-1,019921.SS,09国债21,-1,-1,100,-1,-1
217,3037,1270742400000,-1,002386.SZ,天原集团,47977,12000,100,-1,-1
218,3038,1271088000000,-1,002387.SZ,黑牛食品,13350,3350,100,-1,-1
219,3039,1250006400000,-1,019918.SS,09国债18,-1,-1,100,-1,-1
220,3040,1273507200000,-1,002404.SZ,嘉欣丝绸,13350,2680,100,-1,-1
221,3041,1262880000000,-1,300041.SZ,回天胶业,6600,1700,100,-1,-1
222,3042,750009600000,-1,000519.SZ,银河动力,19115,15636,100,-1,-1
223,3043,1263225600000,-1,002333.SZ,罗普斯金,25088,6272,100,-1,-1
224,3044,1268150400000,-1,101004.SZ,国债1004,-1,-1,100,-1,-1
225,3045,1268150400000,-1,019004.SS,10国债04,-1,-1,100,-1,-1
226,3046,1265040000000,-1,019001.SS,10国债01,-1,-1,100,-1,-1
227,3047,1265040000000,-1,101001.SZ,国债1001,-1,-1,100,-1,-1
228,3048,867168000000,-1,600085.SS,同仁堂,52083,52083,100,-1,-1
229,3049,1088092800000,-1,002002.SZ,ST琼花,16689,12291,100,-1,-1
230,3050,823449600000,-1,600885.SS,*ST力阳,15374,15374,100,-1,-1
231,3051,1264003200000,-1,601877.SS,正泰电器,100500,10500,100,-1,-1
232,3052,929635200000,-1,129804.SS,98三峡(3),-1,-1,100,-1,-1
233,3053,729273600000,-1,125009.SZ,宝安C转债,-1,-1,100,-1,-1
234,3054,930153600000,-1,129803.SS,97中铁⑸,-1,-1,100,-1,-1
235,3055,1003334400000,-1,129905.SS,98石油债,-1,-1,100,-1,-1
236,3056,1058198400000,-1,100236.SS,桂冠转债,-1,-1,100,-1,-1
237,3057,1165334400000,-1,110232.SS,金鹰转债,-1,-1,100,-1,-1
238,3058,1166716800000,-1,002098.SZ,浔兴股份,15500,15500,100,-1,-1
239,3059,898531200000,-1,600170.SS,上海建工,104206,35246,100,-1,-1
240,3060,1250006400000,-1,100918.SZ,国债0918,-1,-1,100,-1,-1
241,3061,1219593600000,-1,100814.SZ,国债0814,-1,-1,100,-1,-1
242,3062,1277222400000,-1,122905.SS,10南昌债,-1,-1,100,-1,-1
243,3063,849196800000,-1,000636.SZ,风华高科,67097,54844,100,-1,-1
244,3064,1218988800000,-1,100813.SZ,国债0813,-1,-1,100,-1,-1
245,3065,1156348800000,-1,100612.SZ,国债0612,-1,-1,100,-1,-1
246,3066,1235491200000,-1,100902.SZ,国债0902,-1,-1,100,-1,-1
247,3067,1156348800000,-1,010612.SS,06国债⑿,-1,-1,100,-1,-1
248,3068,1187884800000,-1,010713.SS,07国债13,-1,-1,100,-1,-1
249,3069,1277395200000,-1,300080.SZ,新大新材,14000,2800,100,-1,-1
250,3070,1277395200000,-1,300090.SZ,盛运股份,12764,2560,100,-1,-1
251,3071,1134576000000,-1,120521.SS,05国航债,-1,-1,100,-1,-1
252,3072,1135785600000,-1,120520.SS,05杭城建,-1,-1,100,-1,-1
253,3073,1187884800000,-1,100713.SZ,国债0713,-1,-1,100,-1,-1
254,3074,1261065600000,-1,002323.SZ,中联电气,8276,2100,100,-1,-1
255,3075,1150128000000,-1,100607.SZ,国债0607,-1,-1,100,-1,-1
256,3076,1245945600000,-1,020011.SS,09贴债11,-1,-1,100,-1,-1
257,3077,1248192000000,-1,100915.SZ,国债0915,-1,-1,100,-1,-1
258,3078,1248192000000,-1,019915.SS,09国债15,-1,-1,100,-1,-1
259,3079,1277395200000,-1,300091.SZ,金通灵,8360,1680,100,-1,-1
260,3080,1277395200000,-1,300089.SZ,长城集团,10000,2000,100,-1,-1
261,3081,1136908800000,-1,120525.SS,05中核⑴,-1,-1,100,-1,-1
262,3082,1137513600000,-1,120528.SS,05世博债,-1,-1,100,-1,-1
263,3083,1135008000000,-1,120522.SS,05铁通债,-1,-1,100,-1,-1
264,3084,1151510400000,-1,120311.SS,03网通⑵,-1,-1,100,-1,-1
265,3085,1151510400000,-1,120310.SS,03网通⑴,-1,-1,100,-1,-1
266,3086,1151596800000,-1,111030.SZ,05泰达债,-1,-1,100,-1,-1
267,3087,1151856000000,-1,120606.SS,06张江债,-1,-1,100,-1,-1
268,3088,1115654400000,-1,010503.SS,05国债⑶,-1,-1,100,-1,-1
269,3089,1062604800000,-1,120301.SS,03沪轨道,-1,-1,100,-1,-1
270,3090,1116950400000,-1,010504.SS,05国债⑷,-1,-1,100,-1,-1
271,3091,1118851200000,-1,120307.SS,03浦发债,-1,-1,100,-1,-1
272,3092,1070553600000,-1,120302.SS,03苏园建,-1,-1,100,-1,-1
273,3093,1079280000000,-1,120303.SS,03三峡债,-1,-1,100,-1,-1
274,3094,1098892800000,-1,120306.SS,03中电投,-1,-1,100,-1,-1
275,3095,1100793600000,-1,111021.SZ,03华能2,-1,-1,100,-1,-1
276,3096,1116950400000,-1,100504.SZ,国债0504,-1,-1,100,-1,-1
277,3097,1100793600000,-1,111020.SZ,03华能1,-1,-1,100,-1,-1
278,3098,1104163200000,-1,111023.SZ,03中铁债,-1,-1,100,-1,-1
279,3099,1100534400000,-1,111022.SZ,04首旅债,-1,-1,100,-1,-1
280,3100,1119369600000,-1,010506.SS,05国债(6),-1,-1,100,-1,-1
281,3101,1119369600000,-1,100506.SZ,国债0506,-1,-1,100,-1,-1
282,3102,1122307200000,-1,100507.SZ,国债0507,-1,-1,100,-1,-1
283,3103,1124899200000,-1,100508.SZ,国债0508,-1,-1,100,-1,-1
284,3104,1124899200000,-1,010508.SS,05国债(8),-1,-1,100,-1,-1
285,3105,1265731200000,-1,002357.SZ,富临运业,9797,2520,100,-1,-1
286,3106,1266854400000,-1,601678.SS,滨化股份,44000,11000,100,-1,-1
287,3107,1279814400000,-1,130052.SS,10地债03,-1,-1,100,-1,-1
288,3108,1,-1,122899.SS,10杨浦01,-1,-1,100,-1,-1
289,3109,1265126400000,-1,002349.SZ,精华制药,8000,2000,100,-1,-1
290,3110,1267113600000,-1,300056.SZ,三维丝,5200,1300,100,-1,-1
291,3111,934214400000,-1,600003.SS,ST东北高,121320,85904,100,-1,-1
292,3112,1279814400000,-1,109053.SZ,地债1003,-1,-1,100,-1,-1
293,3113,1278518400000,-1,300094.SZ,国联水产,32000,6400,100,-1,-1
294,3114,1,-1,122898.SS,10杨浦02,-1,-1,100,-1,-1
295,3115,1265731200000,-1,101002.SZ,国债1002,-1,-1,100,-1,-1
296,3116,837446400000,-1,000415.SZ,*ST汇通,30034,30028,100,-1,-1
297,3117,1261065600000,-1,002322.SZ,理工监测,6670,1670,100,-1,-1
298,3118,1263484800000,-1,002338.SZ,奥普光电,8000,2000,100,-1,-1
299,3119,1265731200000,-1,019002.SS,10国债02,-1,-1,100,-1,-1
300,3120,1237305600000,-1,100903.SZ,国债0903,-1,-1,100,-1,-1
301,3121,1115654400000,-1,100503.SZ,国债0503,-1,-1,100,-1,-1
302,3122,1111334400000,-1,100502.SZ,国债0502,-1,-1,100,-1,-1
303,3123,1046188800000,-1,010301.SS,03国债⑴,-1,-1,100,-1,-1
304,3124,1111334400000,-1,010502.SS,05国债(02),-1,-1,100,-1,-1
305,3125,1036080000000,-1,010214.SS,02国债(14),-1,-1,100,-1,-1
306,3126,1145980800000,-1,100604.SZ,国债0604,-1,-1,100,-1,-1
307,3127,1273075200000,-1,002399.SZ,海普瑞,40010,3210,100,-1,-1
