190,3010,1142438400000,-1,双林股份,宁波双林汽车部件股份有限公司,-1
191,3011,609955200000,-1,深 华 新,北京深华新股份有限公司,814723200000
192,3012,1207584000000,-1,国腾电子,成都国腾电子技术股份有限公司,-1
193,3013,735321600000,-1,鲁商置业,鲁商置业股份有限公司,947692800000
194,3014,868204800000,-1,中信葡萄,中信国安葡萄酒业股份有限公司,868550400000
195,3015,1190649600000,-1,二重重装,二重集团（德阳）重型装备股份有限公司,1265040000000
196,3016,1013011200000,-1,高乐股份,广东高乐玩具股份有限公司,1265126400000
197,3017,1183046400000,-1,齐星铁塔,山东齐星铁塔科技股份有限公司,1265731200000
198,3018,1205769600000,-1,中国重工,中国船舶重工股份有限公司,1260892800000
199,3019,925488000000,-1,蓝星新材,蓝星化工新材料股份有限公司,956160000000
200,3020,739036800000,-1,中昌海运,中昌海运股份有限公司,976118400000
201,3021,972835200000,-1,森源电气,河南森源电气股份有限公司,1265731200000
202,3022,707932800000,-1,烽火电子,陕西烽火电子股份有限公司,768412800000
203,3023,1194451200000,-1,人人乐,人人乐连锁商业集团股份有限公司,1263312000000
204,3024,1180972800000,-1,科冕木业,大连科冕木业股份有限公司,1265644800000
205,3025,1206460800000,-1,隆基机械,山东隆基机械股份有限公司,1267718400000
206,3026,1245772800000,-1,合康变频,北京合康亿盛变频科技股份有限公司,1263916800000
207,3027,891878400000,-1,武    锅,武汉锅炉股份有限公司,892569600000
208,3028,732384000000,-1,中钨高新,中钨高新材料股份有限公司,849715200000
209,3029,707760000000,-1,宏盛科技,上海宏盛科技发展股份有限公司,759686400000
210,3030,1188316800000,-1,三五互联,厦门三五互联科技股份有限公司,1265817600000
211,3031,1200499200000,-1,蓝色光标,北京蓝色光标品牌管理顾问股份有限公司,1267113600000
212,3032,1144944000000,-1,永安药业,潜江永安药业股份有限公司,1267718400000
213,3033,1244995200000,-1,数字政通,北京数字政通科技股份有限公司,1272297600000
214,3034,1086537600000,-1,阿波罗,湖南友谊阿波罗商业股份有限公司,1247760000000
215,3035,0,-1,国债0921,2009年记账式附息(二十一期)国债,1252425600000
216,3036,0,-1,09国债21,2009年记账式附息(二十一期)国债,1252425600000
217,3037,757353600000,-1,天原集团,宜宾天原集团股份有限公司,1270742400000
218,3038,1198771200000,-1,黑牛食品,黑牛食品股份有限公司,1271088000000
219,3039,0,-1,09国债18,2009年记账式附息(十八期)国债,1250006400000
220,3040,922636800000,-1,嘉欣丝绸,浙江嘉欣丝绸股份有限公司,1273507200000
221,3041,904752000000,-1,回天胶业,湖北回天胶业股份有限公司,1262880000000
222,3042,587836800000,-1,银河动力,成都银河动力股份有限公司,750009600000
223,3043,1188403200000,-1,罗普斯金,苏州罗普斯金铝业股份有限公司,1263225600000
224,3044,0,-1,国债1004,2010年记账式附息(四期)国债,1268150400000
225,3045,0,-1,10国债04,2010年记账式附息(四期)国债,1268150400000
226,3046,0,-1,10国债01,2010年记账式附息(一期)国债,1265040000000
227,3047,0,-1,国债1001,2010年记账式附息(一期)国债,1265040000000
228,3048,866563200000,-1,同 仁 堂,北京同仁堂股份有限公司,867168000000
229,3049,982857600000,-1,江苏琼花,江苏琼花高科技股份有限公司,1088092800000
230,3050,705427200000,-1,力诺太阳,武汉力诺太阳能集团股份有限公司,823449600000
231,3051,870710400000,-1,正泰电器,浙江正泰电器股份有限公司,1264003200000
232,3052,0,-1,98三峡(3),1998年中国长江三峡工程开发总公司三年期企业债券,929635200000
233,3053,0,-1,宝安C转债,深宝安可转换公司债券,729273600000
234,3054,0,-1,97中铁⑸,1997年五年期中国铁路建设债券,930153600000
235,3055,0,-1,98石油债,98中国石油企业债券,1003334400000
236,3056,0,-1,桂冠转债,广西桂冠电力股份有限公司可转换公司债券,1058198400000
237,3057,0,-1,金鹰转债,浙江金鹰股份有限公司可转换公司债券,1165334400000
238,3058,1050508800000,-1,浔兴股份,福建浔兴拉链科技股份有限公司,1166716800000
239,3059,897840000000,-1,上海建工,上海建工集团股份有限公司,898531200000
240,3060,0,-1,国债0918,2009年记账式附息(十八期)国债,1250006400000
241,3061,0,-1,国债0814,2008年记账式（十四期）国债,1219593600000
242,3062,0,-1,10南昌债,2010年南昌城市建设投资发展有限公司公司债券,1277222400000
243,3063,764352000000,-1,风华高科,广东风华高新科技股份有限公司,849196800000
244,3064,0,-1,国债0813,2008年记账式（十三期）国债,1218988800000
