34135	2965	753580800000	-1	上风高科	浙江上风实业股份有限公司	954374400000
34136	2429	779760000000	-1	康 达 尔	深圳市康达尔（集团）股份有限公司	783648000000
34137	3891	1007856000000	-1	轴研科技	洛阳轴研科技股份有限公司	1117065600000
34138	2172	1201046400000	-1	联发股份	江苏联发纺织股份有限公司	1271980800000
34139	3882	766713600000	-1	深南电	深圳南山热电股份有限公司	773020800000
34140	3063	729820800000	-1	航天通信	航天通信控股集团股份有限公司	749174400000
34141	2464	823737600000	-1	金地集团	金地(集团)股份有限公司	987033600000
34142	3782	936057600000	-1	金瑞科技	金瑞新材料科技股份有限公司	979516800000
34143	2226	895708800000	-1	陕西金叶	陕西金叶科教集团股份有限公司	898560000000
34144	2383	750902400000	-1	中福实业	福建中福实业股份有限公司	827884800000
34145	2293	696384000000	-1	福耀玻璃	福耀玻璃工业集团股份有限公司	739670400000
34146	3107	852249600000	-1	新华百货	银川新华百货商店股份有限公司	852681600000
34147	2687	874540800000	-1	张    裕	烟台张裕葡萄酿酒股份有限公司	972518400000
34148	2867	1170720000000	-1	万马电缆	浙江万马电缆股份有限公司	1247184000000
34149	2764	928713600000	-1	众合机电	浙江众合机电股份有限公司	929059200000
34150	3806	853718400000	-1	宝新能源	广东宝丽华新能源股份有限公司	854409600000
34151	2655	897523200000	-1	太钢不锈	山西太钢不锈钢股份有限公司	908928000000
34152	3224	869702400000	-1	长江证券	长江证券股份有限公司	870307200000
34153	2645	725500800000	-1	精密股份	陕西精密合金股份有限公司	867283200000
34154	2839	629510400000	-1	格力电器	珠海格力电器股份有限公司	848275200000
34155	2094	772934400000	-1	华能国际	华能国际电力股份有限公司	1007596800000
34156	2676	838944000000	-1	山西焦化	山西焦化股份有限公司	839462400000
34157	3858	599270400000	-1	山东海龙	山东海龙股份有限公司	851558400000
34158	2096	968630400000	-1	中兵光电	中兵光电科技股份有限公司	1057276800000
34159	2489	739670400000	-1	长春高新	长春高新技术产业(集团)股份有限公司	850867200000
34160	3394	746841600000	-1	青鸟华光	潍坊北大青鸟华光科技股份有限公司	864604800000
34161	3742	733536000000	-1	天龙集团	太原天龙集团股份有限公司	961027200000
34162	3656	899337600000	-1	莲花味精	河南莲花味精股份有限公司	904003200000
34163	2359	1061510400000	-1	高金食品	四川高金食品股份有限公司	1184889600000
34164	2526	725155200000	-1	湖北宜化	湖北宜化化工股份有限公司	840067200000
34165	3731	904608000000	-1	沧州大化	沧州大化股份有限公司	954979200000
34166	3554	867369600000	-1	本钢板材	本钢板材股份有限公司	884822400000
34167	3222	725760000000	-1	国电电力	国电电力发展股份有限公司	858643200000
34168	3550	876096000000	-1	浙江东日	浙江东日股份有限公司	877392000000
34169	2502	759715200000	-1	佳纸股份	佳木斯金地造纸股份有限公司	857952000000
34170	2999	833846400000	-1	山东黑豹	东安黑豹股份有限公司	844992000000
34171	3501	982886400000	-1	中核钛白	中核华原钛白股份有限公司	1186099200000
34172	2215	849484800000	-1	仁和药业	仁和药业股份有限公司	850176000000
34173	3509	837648000000	-1	华源股份	上海华源股份有限公司	867888000000
34174	2194	1104192000000	-1	华东数控	威海华东数控股份有限公司	1213228800000
34175	2560	756086400000	-1	哈投股份	哈尔滨哈投投资股份有限公司	776390400000
34176	3303	1000684800000	-1	晶源电子	唐山晶源裕丰电子股份有限公司	1118016000000
34177	3474	1036540800000	-1	广安爱众	四川广安爱众股份有限公司	1094428800000
34178	3551	983318400000	-1	华海药业	浙江华海药业股份有限公司	1046736000000
34179	2717	1176854400000	-1	科远股份	南京科远自动化集团股份有限公司	1269993600000
34180	2023	1086134400000	-1	常铝股份	江苏常铝铝业股份有限公司	1187654400000
34181	2202	897264000000	-1	天坛生物	北京天坛生物制品股份有限公司	897955200000
34182	3137	573177600000	-1	珠海中富	珠海中富实业股份有限公司	849571200000
34183	2773	888192000000	-1	龙净环保	福建龙净环保股份有限公司	978048000000
34184	3825	865123200000	-1	西藏发展	西藏银河科技发展股份有限公司	867196800000
34185	2384	756518400000	-1	世茂股份	上海世茂股份有限公司	760320000000
34186	3480	1041292800000	-1	武汉凡谷	武汉凡谷电子技术股份有限公司	1196985600000
34187	2719	756432000000	-1	丹化科技	丹化化工科技股份有限公司	763344000000
34188	2192	1069286400000	-1	中瑞思创	杭州中瑞思创科技股份有限公司	1272585600000
34189	3833	727315200000	-1	陕 国 投	陕西省国际信托股份有限公司	758160000000
34190	2116	912729600000	-1	赛马实业	宁夏赛马实业股份有限公司	1062115200000
34191	2498	611020800000	-1	鲁信高新	山东鲁信高新技术产业股份有限公司	851472000000
34192	3089	757296000000	-1	聚友网络	成都聚友网络股份有限公司	856915200000
34193	3353	460771200000	-1	闽越花雕	福建闽越花雕股份有限公司	738547200000
34194	2037	777945600000	-1	广东甘化	江门甘蔗化工厂(集团)股份有限公司	778896000000
34195	2709	708134400000	-1	龙头股份	上海龙头（集团）股份有限公司	729216000000
34196	2720	757036800000	-1	红阳能源	辽宁红阳能源投资股份有限公司	846547200000
34197	3253	843436800000	-1	东方银星	河南东方银星投资股份有限公司	843782400000
34198	2414	890784000000	-1	安琪酵母	安琪酵母股份有限公司	966556800000
34199	3752	944697600000	-1	扬农化工	江苏扬农化工股份有限公司	1019692800000
34200	3403	1003363200000	-1	西部建设	新疆西部建设股份有限公司	1257206400000
34201	2190	901584000000	-1	三佳科技	铜陵三佳科技股份有限公司	1010448000000
34202	3807	713750400000	-1	外 高 桥	上海外高桥保税区开发股份有限公司	736473600000
34203	3613	725328000000	-1	东方宾馆	广州市东方宾馆股份有限公司	753580800000
34204	3091	713232000000	-1	南京高科	南京新港高科技股份有限公司	862876800000
34205	3285	704505600000	-1	南京新百	南京新街口百货商店股份有限公司	750902400000
34206	2428	1190678400000	-1	美盈森	深圳市美盈森环保科技股份有限公司	1257206400000
34207	2433	768614400000	-1	胜利股份	山东胜利股份有限公司	836352000000
34208	2392	581126400000	-1	模塑科技	江南模塑科技股份有限公司	857088000000
34209	3713	753321600000	-1	新都酒店	深圳新都酒店股份有限公司	757555200000
34210	2551	730684800000	-1	通化金马	通化金马药业集团股份有限公司	862358400000
34211	2171	1198800000000	-1	北京利尔	北京利尔高温材料股份有限公司	1271980800000
34212	2748	721958400000	-1	香溢融通	香溢融通控股集团股份有限公司	762048000000
34213	3917	705283200000	-1	深 中 浩	深圳中浩(集团)股份有限公司	709430400000
34214	3927	865900800000	-1	中视传媒	中视传媒股份有限公司	866419200000
34215	3766	771465600000	-1	三 房 巷	江苏三房巷实业股份有限公司	1046908800000
34216	2766	966556800000	-1	四创电子	安徽四创电子股份有限公司	1084147200000
34217	3921	894499200000	-1	江苏国泰	江苏国泰国际集团国贸股份有限公司	1165536000000
34218	2565	968544000000	-1	精功科技	浙江精功科技股份有限公司	1088121600000
34219	3798	750556800000	-1	亚通股份	上海亚通股份有限公司	753667200000
34220	3302	945388800000	-1	迪康药业	四川迪康科技药业股份有限公司	981936000000
34221	3300	1172707200000	-1	上海莱士	上海莱士血液制品股份有限公司	1214179200000
34222	2899	853718400000	-1	马龙产业	云南马龙产业集团股份有限公司	853977600000
34223	2227	914284800000	-1	煤 气 化	太原煤气化股份有限公司	961632000000
34224	3094	968198400000	-1	紫金矿业	紫金矿业集团股份有限公司	1209081600000
34225	2718	920419200000	-1	中国服装	中国服装股份有限公司	923529600000
34226	2199	626486400000	-1	武汉中百	武汉中百集团股份有限公司	864000000000
34227	3549	589852800000	-1	四川金顶	四川金顶(集团)股份有限公司	750038400000
34228	2156	741398400000	-1	汇通集团	新疆汇通(集团)股份有限公司	837475200000
34229	2872	1216857600000	-1	华星创业	杭州华星创业通信技术股份有限公司	1256860800000
34230	3924	796089600000	-1	南方航空	中国南方航空股份有限公司	1059091200000
34231	3520	946512000000	-1	华阳科技	山东华阳科技股份有限公司	1036022400000
34232	3381	1134950400000	-1	汉王科技	汉王科技股份有限公司	1267574400000
34233	3755	996019200000	-1	大同煤业	大同煤业股份有限公司	1151020800000
34234	3737	812160000000	-1	华天酒店	华天酒店集团股份有限公司	839462400000
34235	2247	893376000000	-1	扬子石化	中国石化扬子石油化工股份有限公司	894931200000
34236	2314	580953600000	-1	实达集团	福建实达集团股份有限公司	839462400000
34237	3034	1191110400000	-1	银江股份	银江股份有限公司	1256860800000
34238	3349	938390400000	-1	江淮汽车	安徽江淮汽车股份有限公司	998611200000
34239	3318	713145600000	-1	辽源得亨	辽源得亨股份有限公司	755136000000
34240	2776	778550400000	-1	深 长 城	深圳市长城投资控股股份有限公司	780105600000
34241	3408	843868800000	-1	西藏旅游	西藏旅游股份有限公司	845337600000
